product_barcode,price,location,datetime,product_name
7896259417293,0.06,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Bala Caramelo de Leite 1und
7896259417293,0.1,SantosCart,2024-09-24 15:00:00+00:00,Bala Caramelo de Leite 1und
7893000863125,19.99,SantosCart,2024-09-24 15:00:00+00:00,Filezinho Sassami Sadia Congelado 1kg
7893000863125,16.98,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Filezinho Sassami Sadia Congelado 1kg
7898964675661,11.99,SantosCart,2024-09-24 15:00:00+00:00,Papel Higiênico Familiar Folha Dupla L12P11 12R20M
7898964675661,9.9,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Papel Higiênico Familiar Folha Dupla L12P11 12R20M
7898931140437,3.99,SantosCart,2024-09-24 15:00:00+00:00,Batata Ama Vita Churrasco 45gr
7898931140437,3.29,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Batata Ama Vita Churrasco 45gr
7898908236552,0.99,SantosCart,2024-09-24 15:00:00+00:00,Hambúrguer Chuletão 56g
7898908236552,0.62,Friato,2024-09-24 15:00:00+00:00,Hambúrguer Chuletão 56g
7896733300882,10.49,SantosCart,2024-09-24 15:00:00+00:00,Coxas e Sobrecoxas Friato kg
7896733300882,8.39,Friato,2024-09-24 15:00:00+00:00,Coxas e Sobrecoxas Friato kg
7896733302084,11.39,Friato,2024-09-24 15:00:00+00:00,Asa de Frango Friato Kg
7896733302084,13.99,SantosCart,2024-09-24 15:00:00+00:00,Asa de Frango Friato Kg
7896733303494,7.79,Friato,2024-09-24 15:00:00+00:00,Salsicha Hot Dog Friato kg
7896733303494,8.99,SantosCart,2024-09-24 15:00:00+00:00,Salsicha Hot Dog Friato kg
7898008910048,1.59,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Biscoito Salgado Salito's Queijo 100g
7897042010721,10.9,SantosCart,2024-09-24 15:00:00+00:00,Creme Skala Oleo de Argan 1Kg
7897042007240,7.42,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Creme Skala Argila Branca 1kg
7891150068865,12.99,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Desodorante Rexona Bamboo 200ml
7897042004904,7.12,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Creme Ceramidas Skala 1kg
7898272919105,8.99,SantosCart,2024-09-24 15:00:00+00:00,Feijão Macassar T.2 Turquesa 1kg
7896006420354,3.55,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Papel Higiênico Folha Simples Neutro Floral 16R30m
7898948243343,5.49,SantosCart,2024-09-24 15:00:00+00:00,Bolacha São Francisco Manteiga do Sertão 200g
7896003738629,4.99,SantosCart,2024-09-24 15:00:00+00:00,Biscoito Cream Cracker Marilan Especial 350g
7896003737004,1.49,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Bolinho Patrulha Canina Baunilha c/ Recheio chocolate 40g
7896003737028,1.49,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Bolinho Baunilha com Recheio de Morango Patrulha Canina 40g
7898657832081,0.99,SantosCart,2024-09-24 15:00:00+00:00,Biscoito Amanteigado Capricche Leite 24g
7898657832074,0.69,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Biscoito Amanteigado Capricche Chocolate 24g
7896007912278,4.99,SantosCart,2024-09-24 15:00:00+00:00,Fiat Lux Olho c/10 caixas de 40 Fósforos
7896003737530,1.75,SantosCart,2024-09-24 15:00:00+00:00,Biscoito Marilan Wafer Morango 80g
7896003737530,1.39,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Biscoito Marilan Wafer Morango 80g
7896213006778,4.79,SantosCart,2024-09-24 15:00:00+00:00,Macarrão Vitarella Parafuso 400g
7896213006778,3.99,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Macarrão Vitarella Parafuso 400g
7791293035802,14.99,SantosCart,2024-09-24 15:00:00+00:00,Desodorante Rexona Powder Dry 200ml
7791293035802,12.99,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Desodorante Rexona Powder Dry 200ml
7896013105657,2.99,SantosCart,2024-09-24 15:00:00+00:00,Água Sanitária Brilux 1L
7896013105657,2.09,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Água Sanitária Brilux 1L
7891091061710,2.75,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Salgados pippo's Pizza 75g
7891091061710,3.99,SantosCart,2024-09-24 15:00:00+00:00,Salgados pippo's Pizza 75g
7891091061932,3.99,SantosCart,2024-09-24 15:00:00+00:00,Salgados Pippo's Churrasco 75g
7891091061932,2.75,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Salgados Pippo's Churrasco 75g
7891091061697,2.75,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Salgados Pippo's Cachorro Quente 75g
7891091061697,3.99,SantosCart,2024-09-24 15:00:00+00:00,Salgados Pippo's Cachorro Quente 75g
7891091061628,2.75,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Salgados Pippo's Milho 75g
7891091061628,3.99,SantosCart,2024-09-24 15:00:00+00:00,Salgados Pippo's Milho 75g
7891700023023,0.74,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Caldo Arisco Galinha Caipira 19g
7891700023023,0.99,SantosCart,2024-09-24 15:00:00+00:00,Caldo Arisco Galinha Caipira 19g
7891700023009,0.99,SantosCart,2024-09-24 15:00:00+00:00,Caldo Arisco Carne 19g
7891700023009,0.74,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Caldo Arisco Carne 19g
7898222960010,5.49,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Pão de Forma Center Massas 400g 
7898222960010,5.99,SantosCart,2024-09-24 15:00:00+00:00,Pão de Forma Center Massas 400g 
7898272919136,3.29,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Milho para Pipoca Turquesa 500g
7898272919136,4.49,SantosCart,2024-09-24 15:00:00+00:00,Milho para Pipoca Turquesa 500g
7896945402282,3.49,SantosCart,2024-09-24 15:00:00+00:00,Catchup Tambaú 190g
7896945402282,2.59,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Catchup Tambaú 190g
7898948243121,5.25,SantosCart,2024-09-24 15:00:00+00:00,Bolacha São Francisco Queijo Manteiga 200g
7898948243121,4.59,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Bolacha São Francisco Queijo Manteiga 200g
7898908222050,4.35,Assaí Atacadista - São Gonçalo,2024-09-24 15:00:00+00:00,Bolacha Jucurutu Manteiga do Sertão 250g
7898908222050,5.49,SantosCart,2024-09-24 15:00:00+00:00,Bolacha Jucurutu Manteiga do Sertão 250g
78912359,1.49,SantosCart,2024-09-24 15:00:00+00:00,Baton Garoto Ao Leite 16g
7891091011128,7.89,Carrefour - Natal ZN,2024-09-21 15:00:00+00:00,Café São Braz Extra Forte Almofada 250g
7891091011913,10.99,SantosCart,2024-09-21 15:00:00+00:00,Café São Braz Família Almofada 250g
7898080641588,4.39,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Mistura para Bolo Italac Sabor Chocolate 400g
7898080641588,5.99,SantosCart,2024-09-21 15:00:00+00:00,Mistura para Bolo Italac Sabor Chocolate 400g
7891079000212,2.25,SantosCart,2024-09-21 15:00:00+00:00,Macarrão Instantâneo Lamén Miojo Galinha 80g
7891079000212,1.79,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Macarrão Instantâneo Lamén Miojo Galinha 80g
7891167021020,3.99,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Sardinha Gomes Da Costa Molho De Tomate 125g
7891167021020,5.49,SantosCart,2024-09-21 15:00:00+00:00,Sardinha Gomes Da Costa Molho De Tomate 125g
7891167021013,3.99,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Sardinha Gomes Da Costa Óleo 125g
7891167021013,5.49,SantosCart,2024-09-21 15:00:00+00:00,Sardinha Gomes Da Costa Óleo 125g
7897146800174,4.99,SantosCart,2024-09-21 15:00:00+00:00,Alho Condir Triturado 200g
7897146800174,3.95,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Alho Condir Triturado 200g
7898230897667,2.25,SantosCart,2024-09-21 15:00:00+00:00,Macarrão Bonsabor Espaguete 400g
7898230897667,1.89,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Macarrão Bonsabor Espaguete 400g
7897801701105,1.49,SantosCart,2024-09-21 15:00:00+00:00,Refrigerante Dore Guarana 250ML
7897801701105,1.15,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Refrigerante Dore Guarana 250ML
7891107101621,5.61,Carrefour - Natal ZN,2024-09-21 15:00:00+00:00,Óleo de Soja Soya 900ml
7891107101621,7.99,SantosCart,2024-09-21 15:00:00+00:00,Óleo de Soja Soya 900ml
7891091011128,11.49,SantosCart,2024-09-21 15:00:00+00:00,Café São Braz Extra Forte Almofada 250g
7891091011913,7.55,Carrefour - Natal ZN,2024-09-21 15:00:00+00:00,Café São Braz Família Almofada 250g
7891132019717,5.49,SantosCart,2024-09-21 15:00:00+00:00,Tempero Sazón Massas 60g
7891132019717,3.99,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Tempero Sazón Massas 60g
7896264671031,4.19,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Macarrão Sêmola Estrela Ninho 400g
7896264671031,4.99,SantosCart,2024-09-21 15:00:00+00:00,Macarrão Sêmola Estrela Ninho 400g
7891132000449,5.49,SantosCart,2024-09-21 15:00:00+00:00,Tempero Sazón Arroz Branco 60g
7891132000449,3.99,Assaí Atacadista - São Gonçalo,2024-09-21 15:00:00+00:00,Tempero Sazón Arroz Branco 60g
7891150071100,16.9,Assaí Atacadista - São Gonçalo,2024-09-20 15:00:00+00:00,Lava Roupas Ala Lavanda 5em1 3L
7891150071100,29.9,SantosCart,2024-09-20 15:00:00+00:00,Lava Roupas Ala Lavanda 5em1 3L
7891150071117,29.9,SantosCart,2024-09-20 15:00:00+00:00,Lava Roupas Ala Cuidado do Coco 5em1 3L
7891150071117,16.9,Assaí Atacadista - São Gonçalo,2024-09-20 15:00:00+00:00,Lava Roupas Ala Cuidado do Coco 5em1 3L
7891091011104,10.99,SantosCart,2024-09-18 15:00:00+00:00,Café São Braz Família a vácuo 250g
7896224814126,10.99,SantosCart,2024-09-18 15:00:00+00:00,Café Santa Clara Clássico a vácuo 250g 
7891091011104,6.2,Carrefour - Natal ZN,2024-09-18 15:00:00+00:00,Café São Braz Família a vácuo 250g
7896224814126,6.2,Carrefour - Natal ZN,2024-09-18 15:00:00+00:00,Café Santa Clara Clássico a vácuo 250g 
7896090082063,4.85,Central Distribuidora de Alimentos Seu Luis,2024-09-17 15:00:00+00:00,Farinha de trigo Finna s/fermento 1kg
7896544331051,3.75,SuperFácil Atacado - São Gonçalo,2024-09-17 15:00:00+00:00,Carne de Charque Khenne 1und
7896544331051,5.49,SantosCart,2024-09-17 15:00:00+00:00,Carne de Charque Khenne 1und
7898914127240,13.99,Central Distribuidora de Alimentos Seu Luis,2024-09-17 15:00:00+00:00,Ovos Vermelhos C/30
7898914127240,15.99,SantosCart,2024-09-17 15:00:00+00:00,Ovos Vermelhos C/30
0101010101,7.99,SantosCart,2024-09-17 15:00:00+00:00,Ovos Vermelhos C/15
0101010101,7.0,Central Distribuidora de Alimentos Seu Luis,2024-09-17 15:00:00+00:00,Ovos Vermelhos C/15
7896090082063,4.79,SantosCart,2024-09-17 15:00:00+00:00,Farinha de trigo Finna s/fermento 1kg
7898008913209,4.99,SantosCart,2024-09-15 15:00:00+00:00,Biscoitos Água e Sal 3 de Maio 300g
7898008913209,3.99,SuperFácil Atacado - Natal ZS,2024-09-15 15:00:00+00:00,Biscoitos Água e Sal 3 de Maio 300g
7896213005917,1.99,SantosCart,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Chocolate com Morango 120g
7896213005917,1.57,SuperFácil Atacado - Natal ZS,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Chocolate com Morango 120g
7896213005887,1.57,SuperFácil Atacado - Natal ZS,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Chocoresco com Baunilha 120g
7896213005887,1.99,SantosCart,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Chocoresco com Baunilha 120g
7896213005900,1.99,SantosCart,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Bem Casado 120g
7896213005900,1.57,SuperFácil Atacado - Natal ZS,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Bem Casado 120g
7896213005955,1.57,SuperFácil Atacado - Natal ZS,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Morango 120g
7896213005955,1.99,SantosCart,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Morango 120g
7896213005924,1.99,SantosCart,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Chocolate 120g
7896213005924,1.57,SuperFácil Atacado - Natal ZS,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Chocolate 120g
7896213005962,1.99,SantosCart,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Brigadeiro 120g
7896213005962,1.57,SuperFácil Atacado - Natal ZS,2024-09-15 15:00:00+00:00,Biscoito Recheado Treloso Brigadeiro 120g
7891000285091,24.9,Assaí Atacadista - São Gonçalo,2024-09-15 15:00:00+00:00,Composto Ninho Instantâneo Sachet 750g
7891000285091,29.99,SantosCart,2024-09-15 15:00:00+00:00,Composto Ninho Instantâneo Sachet 750g
7894904003495,1.49,SantosCart,2024-09-15 15:00:00+00:00,Empanado Seara Steak Tradicional 100g
7894904003495,1.19,SuperFácil Atacado - São Gonçalo,2024-09-15 15:00:00+00:00,Empanado Seara Steak Tradicional 100g
7896045112456,0.79,SuperFácil Atacado - São Gonçalo,2024-09-15 15:00:00+00:00,Refresco Em Pó Frisco Goiaba 18g
7896045112456,0.99,SantosCart,2024-09-15 15:00:00+00:00,Refresco Em Pó Frisco Goiaba 18g
7896045112128,0.79,SuperFácil Atacado - São Gonçalo,2024-09-15 15:00:00+00:00,Refresco em Pó Limão Frisco 18g
7896045112128,0.99,SantosCart,2024-09-15 15:00:00+00:00,Refresco em Pó Limão Frisco 18g
7896348300895,3.69,SuperFácil Atacado - São Gonçalo,2024-09-15 15:00:00+00:00,Café Solúvel Melitta Tradicional 40g
7896348300895,4.79,SantosCart,2024-09-15 15:00:00+00:00,Café Solúvel Melitta Tradicional 40g
7891515474737,1.99,SantosCart,2024-09-15 15:00:00+00:00,Empanado de Frango Sadia 100g
7891515474737,1.58,SuperFácil Atacado - São Gonçalo,2024-09-15 15:00:00+00:00,Empanado de Frango Sadia 100g
7897801700153,3.89,Atacado Progresso,2024-09-14 15:00:00+00:00,Refrigerante Dore Limão 2L
7899593300276,2.35,Atacado Progresso,2024-09-14 15:00:00+00:00,Batata Palha Fritei Gourmet 80g
7891051015210,20.86,Atacado Progresso,2024-09-14 15:00:00+00:00,Lâminas de Barbear Wilkinson 20 und
7897801700566,4.99,SantosCart,2024-09-14 15:00:00+00:00,Refrigerante Dore Uva 2L
7897801700153,4.99,SantosCart,2024-09-14 15:00:00+00:00,Refrigerante Dore Limão 2L
7899593300276,3.49,SantosCart,2024-09-14 15:00:00+00:00,Batata Palha Fritei Gourmet 80g
7891051015210,24.49,SantosCart,2024-09-14 15:00:00+00:00,Lâminas de Barbear Wilkinson 20 und
7897801700566,3.89,Atacado Progresso,2024-09-14 15:00:00+00:00,Refrigerante Dore Uva 2L
7897801700313,4.99,SantosCart,2024-09-14 15:00:00+00:00,Refrigerante Dore Cola 2L
7897801700313,3.89,Atacado Progresso,2024-09-14 15:00:00+00:00,Refrigerante Dore Cola 2L
7892840800406,4.49,SantosCart,2024-09-14 15:00:00+00:00,Refrigerante Pepsi 1L
7892840800406,3.89,Atacado Progresso,2024-09-14 15:00:00+00:00,Refrigerante Pepsi 1L
7897801700160,4.99,SantosCart,2024-09-14 15:00:00+00:00,Refrigerante Dore Laranja 2L
7897801700160,3.89,Atacado Progresso,2024-09-14 15:00:00+00:00,Refrigerante Dore Laranja 2L
0000000000002,0.53,Assaí Atacadista - São Gonçalo,2024-09-13 15:00:00+00:00,Ovo Branco 1 und
0000000000002,0.6,SantosCart,2024-09-13 15:00:00+00:00,Ovo Branco 1 und
7898080640239,1.22,Favorito - Natal ZN,2024-09-12 15:00:00+00:00,Bebida Láctea UHT Italakinho Chocolate 200ml
7891000109908,27.9,SantosCart,2024-09-12 15:00:00+00:00,Composto Lácteo Ninho Zero Lactose 380G
7891000109908,23.9,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Composto Lácteo Ninho Zero Lactose 380G
7891000393284,18.99,SantosCart,2024-09-12 15:00:00+00:00,Leite em Pó Ninho Instantâneo 380g
7891000393284,14.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Leite em Pó Ninho Instantâneo 380g
7891151031141,1.99,SantosCart,2024-09-12 15:00:00+00:00,Chiclete Freegells Gum Menta 8g
7891151031141,1.07,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Chiclete Freegells Gum Menta 8g
7896013103585,3.99,SantosCart,2024-09-12 15:00:00+00:00,Amaciante de Roupas Sonho Magic 500ml
7896013103585,2.38,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Amaciante de Roupas Sonho Magic 500ml
7896098909782,3.19,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Sabão em pó Tixan Ypê Primavera 400g
7896098909782,4.79,SantosCart,2024-09-12 15:00:00+00:00,Sabão em pó Tixan Ypê Primavera 400g
7896098909799,3.19,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Sabão em pó Tixan Ypê Maciez 400g
7896098909799,4.79,SantosCart,2024-09-12 15:00:00+00:00,Sabão em pó Tixan Ypê Maciez 400g
7898031172581,2.89,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Sabão em Pó Bem-te-vi Super Branco 500g
7898031172581,3.99,SantosCart,2024-09-12 15:00:00+00:00,Sabão em Pó Bem-te-vi Super Branco 500g
7791293022635,14.99,SantosCart,2024-09-12 15:00:00+00:00,Desodorante Rexona Masculino Invisible 150ml
7791293022635,12.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Desodorante Rexona Masculino Invisible 150ml
7791293035819,14.99,SantosCart,2024-09-12 15:00:00+00:00,Desodorante Rexona Invisible 200ml
7791293035819,12.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Desodorante Rexona Invisible 200ml
7891150068858,14.99,SantosCart,2024-09-12 15:00:00+00:00,Desodorante Rexona Frutas Vermelhas 200ml
7891150068858,12.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Desodorante Rexona Frutas Vermelhas 200ml
7891150068865,12.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Desodorante Rexona Bamboo 200ml
7891150068865,14.99,SantosCart,2024-09-12 15:00:00+00:00,Desodorante Rexona Bamboo 200ml
7891150086753,18.9,SantosCart,2024-09-12 15:00:00+00:00,Desodorante Dove Amora 200ml
7891150086753,15.9,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Desodorante Dove Amora 200ml
7891150068780,18.9,SantosCart,2024-09-12 15:00:00+00:00,Desodorante Dove Original 200ml
7891150068780,15.9,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Desodorante Dove Original 200ml
7897274416407,0.95,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Detergente Absoluto Neutro 500ml
7891330019328,4.49,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Barra de Chocolate Neugebauer ao Leite 80g
7899970402814,4.79,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Barra de Chocolate Hershey's Ao Leite 82g
7899970402838,5.99,SantosCart,2024-09-12 15:00:00+00:00,Barra de Chocolate Hershey's Meio Amargo 40% Cacau 82g
7891150068308,5.49,SantosCart,2024-09-12 15:00:00+00:00,Cremogema Morango 180g
7897274416407,1.49,SantosCart,2024-09-12 15:00:00+00:00,Detergente Absoluto Neutro 500ml
7891330019328,5.49,SantosCart,2024-09-12 15:00:00+00:00,Barra de Chocolate Neugebauer ao Leite 80g
7899970402814,5.99,SantosCart,2024-09-12 15:00:00+00:00,Barra de Chocolate Hershey's Ao Leite 82g
7899970402838,4.79,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Barra de Chocolate Hershey's Meio Amargo 40% Cacau 82g
7891150068308,3.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Cremogema Morango 180g
7896490288898,1.25,SantosCart,2024-09-12 15:00:00+00:00,Colorifico Dona Clara c/sal 100g
7896490288898,1.09,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Colorifico Dona Clara c/sal 100g
7898964675661,8.8,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Papel Higiênico Familiar Folha Dupla L12P11 12R20M
7898964675661,11.99,SantosCart,2024-09-12 15:00:00+00:00,Papel Higiênico Familiar Folha Dupla L12P11 12R20M
7896743910019,7.49,SantosCart,2024-09-12 15:00:00+00:00,Arroz São Joaquim Branco T.1 1kg
7896743910019,6.39,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Arroz São Joaquim Branco T.1 1kg
7898130777021,0.95,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Polpa de Fruta Canaã Acerola 100g
7898130777021,1.25,SantosCart,2024-09-12 15:00:00+00:00,Polpa de Fruta Canaã Acerola 100g
07898130777090,2.99,SantosCart,2024-09-12 15:00:00+00:00,Polpa de Fruta Canaã Maracujá 100g
07898130777090,2.19,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Polpa de Fruta Canaã Maracujá 100g
7622210571724,0.89,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Refresco em Pó Tang Morango 18g
7622210571724,1.25,SantosCart,2024-09-12 15:00:00+00:00,Refresco em Pó Tang Morango 18g
7622210571786,1.25,SantosCart,2024-09-12 15:00:00+00:00,Refresco em Pó Tang Uva 18g
7622210571786,0.89,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Refresco em Pó Tang Uva 18g
7622210571601,1.25,SantosCart,2024-09-12 15:00:00+00:00,Refresco em Pó Tang Laranja 18g
7622210571601,0.89,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Refresco em Pó Tang Laranja 18g
7896003737516,1.19,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Biscoito Marilan Wafer Chocolate 80g
7896003737516,1.75,SantosCart,2024-09-12 15:00:00+00:00,Biscoito Marilan Wafer Chocolate 80g
7896306607820,0.5,SantosCart,2024-09-12 15:00:00+00:00,Pirulito Peccin Maçã do Amor
7896306607820,0.37,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Pirulito Peccin Maçã do Amor
7898912485649,3.69,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Queijo Ralado Natural da Vaca 50g
7898912485649,4.29,SantosCart,2024-09-12 15:00:00+00:00,Queijo Ralado Natural da Vaca 50g
7896003737523,1.19,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Biscoito Marilan Wafer Limão 80g
7896003737523,1.75,SantosCart,2024-09-12 15:00:00+00:00,Biscoito Marilan Wafer Limão 80g
7891091011913,8.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Café São Braz Família Almofada 250g
7891091011913,10.99,SantosCart,2024-09-12 15:00:00+00:00,Café São Braz Família Almofada 250g
7896051130055,8.49,SantosCart,2024-09-12 15:00:00+00:00,Leite Em Pó Itambé Integral 200g
7896051130055,6.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Leite Em Pó Itambé Integral 200g
7894000010014,4.99,SantosCart,2024-09-12 15:00:00+00:00,Amido de Milho Maizena 200g
7894000010014,4.29,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Amido de Milho Maizena 200g
78960809001,0.32,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Caixa de Fósforo 1und
78960809001,0.5,SantosCart,2024-09-12 15:00:00+00:00,Caixa de Fósforo 1und
7898026000257,0.38,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Paçokinha Kigarot 15g
7898026000257,0.5,SantosCart,2024-09-12 15:00:00+00:00,Paçokinha Kigarot 15g
7891515410315,10.9,SantosCart,2024-09-12 15:00:00+00:00,Margarina Claybom Cremosa c/sal 1kg
7891515410315,7.99,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Margarina Claybom Cremosa c/sal 1kg
7898080640222,3.79,SantosCart,2024-09-12 15:00:00+00:00,Creme De Leite Italac 200g
7898080640222,3.49,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Creme De Leite Italac 200g
7898080640239,1.49,SantosCart,2024-09-12 15:00:00+00:00,Bebida Láctea UHT Italakinho Chocolate 200ml
7898080640239,1.09,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Bebida Láctea UHT Italakinho Chocolate 200ml
222222222,1.5,SantosCart,2024-09-12 15:00:00+00:00,Cremosinho Sabores 1und
222222222,1.09,"Atacadão - Zona Norte, Natal",2024-09-12 15:00:00+00:00,Cremosinho Sabores 1und
7891091061697,3.99,SantosCart,2024-09-12 15:00:00+00:00,Salgados Pippo's Cachorro Quente 75g
7891091061697,3.49,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Salgados Pippo's Cachorro Quente 75g
7893000079311,8.49,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Margarina Deline Cremosa c/sal 1Kg
7893000079311,10.9,SantosCart,2024-09-12 15:00:00+00:00,Margarina Deline Cremosa c/sal 1Kg
070330731745,8.99,SantosCart,2024-09-12 15:00:00+00:00,Aparelho para Depilar Bic Soleil 2und
070330731745,7.9,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Aparelho para Depilar Bic Soleil 2und
0000000000003,6.99,SantosCart,2024-09-12 15:00:00+00:00,Ovos Brancos C/15
0000000000003,6.29,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Ovos Brancos C/15
0000000000001,13.99,SantosCart,2024-09-12 15:00:00+00:00,Ovos Brancos C/30
0000000000001,12.58,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Ovos Brancos C/30
7896006714019,4.98,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Arroz Pop Parboilizado T.2 1kg
7896006714019,5.99,SantosCart,2024-09-12 15:00:00+00:00,Arroz Pop Parboilizado T.2 1kg
7898272919310,2.49,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Milho para Munguzá Turquesa T1 500g
7898272919310,3.49,SantosCart,2024-09-12 15:00:00+00:00,Milho para Munguzá Turquesa T1 500g
7898117962402,0.79,Assaí Atacadista - São Gonçalo,2024-09-12 15:00:00+00:00,Salgadinho Trix Queijo 40g
7898117962402,0.99,SantosCart,2024-09-12 15:00:00+00:00,Salgadinho Trix Queijo 40g
